Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SED2RBA,2018.12,1.190.498.357,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2019.03,1.107.697.054,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2019.06,1.169.082.501,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2019.09,1.197.995.939,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2019.12,1.285.737.009,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2020.03,1.185.559.303,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2020.06,1.172.270.343,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2020.09,1.252.984.319,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2020.12,1.273.845.305,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2021.03,1.258.628.096,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2021.06,1.313.643.757,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2021.09,1.345.690.518,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2021.12,1.413.050.675,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2022.03,1.402.163.061,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2022.06,1.442.301.659,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2022.09,147.825.365,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2022.12,1.525.828.511,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2023.03,15.175.313.419,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2023.06,15.736.988.301,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2023.09,16.194.405.233,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBA,2023.12,1.675.872.193,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Actual,,
BDCQ.SED2RBS,2011.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2011.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2011.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2012.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2012.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2012.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2012.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2013.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2013.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2013.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2013.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2014.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2014.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2014.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2014.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2015.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2015.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2015.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2015.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2016.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2016.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2016.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2016.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2017.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2017.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2017.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2017.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2018.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2018.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2018.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2018.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2019.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2019.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2019.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2019.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2020.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2020.06,,Y,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2020.09,,Y,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBS,2020.12,,Y,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Seasonally adjusted,,
BDCQ.SED2RBT,2011.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2011.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2011.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2012.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2012.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2012.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2012.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2013.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2013.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2013.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2013.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2014.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2014.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2014.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2014.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2015.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2015.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2015.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2015.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2016.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2016.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2016.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2016.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2017.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2017.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2017.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2017.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2018.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2018.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2018.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2018.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2019.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2019.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2019.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2019.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2020.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2020.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2020.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RBT,2020.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Auckland,Trend,,
BDCQ.SED2RCA,2011.06,1.790.469.652,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2011.09,1.819.987.438,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2011.12,1.917.924.351,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2012.03,1.830.583.128,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2012.06,1.885.264.316,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2012.09,1.888.003.355,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2012.12,2.005.019.992,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2013.03,1.867.148.033,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2013.06,1.940.454.038,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2013.09,1.959.975.325,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2013.12,2.116.427.775,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2014.03,1.947.614.203,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2014.06,2.040.283.132,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2014.09,2.089.383.381,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2014.12,2.226.345.004,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2015.03,2.042.419.024,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2015.06,2.142.051.318,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2015.09,2.224.239.303,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2015.12,228.048.084,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2016.03,2.220.523.882,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2016.06,2.263.885.731,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2016.09,2.287.666.304,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2016.12,2.429.808.618,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2017.03,2.331.665.567,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2017.06,2.441.039.421,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2017.09,2.455.218.415,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2017.12,2.625.600.241,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2018.03,2.445.373.624,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2018.06,2.603.658.489,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2018.09,2.629.705.601,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2018.12,283.434.712,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2019.03,264.638.782,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2019.06,2.784.036.597,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2019.09,2.827.012.902,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2019.12,3.073.912.663,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2020.03,2.820.129.042,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2020.06,2.849.506.408,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2020.09,3.058.243.347,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2020.12,3.125.017.137,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2021.03,3.055.005.001,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2021.06,3.196.751.549,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2021.09,3.264.221.609,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2021.12,3.495.202.003,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2022.03,3.410.316.625,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2022.06,3.531.074.078,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2022.09,3.614.086.658,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2022.12,3.783.092.829,,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2023.03,3.736.702.471,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2023.06,3.859.859.954,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2023.09,393.853.753,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCA,2023.12,41.557.536,,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Actual,,
BDCQ.SED2RCS,2011.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2011.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2011.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2012.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2012.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2012.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2012.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2013.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2013.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2013.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2013.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2014.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2014.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2014.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2014.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2015.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2015.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2015.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2015.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2016.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2016.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2016.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2016.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2017.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2017.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2017.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2017.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2018.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2018.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2018.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2018.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2019.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2019.06,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2019.09,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2019.12,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2020.03,,Y,R,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2020.06,,Y,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2020.09,,Y,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCS,2020.12,,Y,F,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Seasonally adjusted,,
BDCQ.SED2RCT,2011.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
BDCQ.SED2RCT,2011.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
BDCQ.SED2RCT,2011.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
BDCQ.SED2RCT,2012.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
BDCQ.SED2RCT,2012.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
BDCQ.SED2RCT,2012.09,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
BDCQ.SED2RCT,2012.12,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
BDCQ.SED2RCT,2013.03,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
BDCQ.SED2RCT,2013.06,,Y,C,Value,6,Business Data Collection - BDC,Region by employment variable,Total earnings,Waikato,Trend,,
